term,count_h1_2025_12_03,count_h2_2026_03_23,log_odds_difference,z_score
mom lives,0,1,-5.879448455747809,-0.344925246135192
mom,0,1,-5.879448455747809,-0.344925246135192
modules construction,0,1,-5.879448455747809,-0.344925246135192
modular relatively,0,1,-5.879448455747809,-0.344925246135192
modifying process,0,1,-5.879448455747809,-0.344925246135192
modifying,0,1,-5.879448455747809,-0.344925246135192
modify process,0,1,-5.879448455747809,-0.344925246135192
modify,0,1,-5.879448455747809,-0.344925246135192
modeling confirm,0,1,-5.879448455747809,-0.344925246135192
misguided,0,1,-5.879448455747809,-0.344925246135192
model nation,0,1,-5.879448455747809,-0.344925246135192
model hasn,0,1,-5.879448455747809,-0.344925246135192
mitigation walls,0,1,-5.879448455747809,-0.344925246135192
mistake come,0,1,-5.879448455747809,-0.344925246135192
missions,0,1,-5.879448455747809,-0.344925246135192
mission statement,0,1,-5.879448455747809,-0.344925246135192
miso necessary,0,1,-5.879448455747809,-0.344925246135192
miso ameren,0,1,-5.879448455747809,-0.344925246135192
misguided reasons,0,1,-5.879448455747809,-0.344925246135192
minute rebuttals,0,1,-5.879448455747809,-0.344925246135192
minute rebuttal,0,1,-5.879448455747809,-0.344925246135192
minute ll,0,1,-5.879448455747809,-0.344925246135192
million gallons,0,1,-5.879448455747809,-0.344925246135192
mind going,0,1,-5.879448455747809,-0.344925246135192
mind facility,0,1,-5.879448455747809,-0.344925246135192
mind desire,0,1,-5.879448455747809,-0.344925246135192
mind abhorrent,0,1,-5.879448455747809,-0.344925246135192
millions don,0,1,-5.879448455747809,-0.344925246135192
million rest,0,1,-5.879448455747809,-0.344925246135192
million overtly,0,1,-5.879448455747809,-0.344925246135192
million macoupin,0,1,-5.879448455747809,-0.344925246135192
million investment,0,1,-5.879448455747809,-0.344925246135192
million dollars,0,1,-5.879448455747809,-0.344925246135192
minds atrophy,0,1,-5.879448455747809,-0.344925246135192
million community,0,1,-5.879448455747809,-0.344925246135192
million bushels,0,1,-5.879448455747809,-0.344925246135192
milk production,0,1,-5.879448455747809,-0.344925246135192
milk,0,1,-5.879448455747809,-0.344925246135192
miles southeast,0,1,-5.879448455747809,-0.344925246135192
miles know,0,1,-5.879448455747809,-0.344925246135192
miles high,0,1,-5.879448455747809,-0.344925246135192
miles god,0,1,-5.879448455747809,-0.344925246135192
miles geostrategically,0,1,-5.879448455747809,-0.344925246135192
mind try,0,1,-5.879448455747809,-0.344925246135192
minimal county,0,1,-5.879448455747809,-0.344925246135192
minute initial,0,1,-5.879448455747809,-0.344925246135192
minimum mentioned,0,1,-5.879448455747809,-0.344925246135192
minority residents,0,1,-5.879448455747809,-0.344925246135192
minority report,0,1,-5.879448455747809,-0.344925246135192
minor source,0,1,-5.879448455747809,-0.344925246135192
minor jump,0,1,-5.879448455747809,-0.344925246135192
minimum wage,0,1,-5.879448455747809,-0.344925246135192
minimum say,0,1,-5.879448455747809,-0.344925246135192
minimum requirements,0,1,-5.879448455747809,-0.344925246135192
minimum regulations,0,1,-5.879448455747809,-0.344925246135192
minimum million,0,1,-5.879448455747809,-0.344925246135192
minimum local,0,1,-5.879448455747809,-0.344925246135192
minimal criteria,0,1,-5.879448455747809,-0.344925246135192
minimum ll,0,1,-5.879448455747809,-0.344925246135192
minimum everybody,0,1,-5.879448455747809,-0.344925246135192
minimally secured,0,1,-5.879448455747809,-0.344925246135192
minimally,0,1,-5.879448455747809,-0.344925246135192
minimal zoning,0,1,-5.879448455747809,-0.344925246135192
minimal wildlife,0,1,-5.879448455747809,-0.344925246135192
minimal requirements,0,1,-5.879448455747809,-0.344925246135192
minimal hopefully,0,1,-5.879448455747809,-0.344925246135192
minimal evidence,0,1,-5.879448455747809,-0.344925246135192
needed opposite,0,1,-5.879448455747809,-0.344925246135192
needed really,0,1,-5.879448455747809,-0.344925246135192
needs absolutely,0,1,-5.879448455747809,-0.344925246135192
ones saw,0,1,-5.879448455747809,-0.344925246135192
operation approach,0,1,-5.879448455747809,-0.344925246135192
operating engineers,0,1,-5.879448455747809,-0.344925246135192
operates engaging,0,1,-5.879448455747809,-0.344925246135192
operated designed,0,1,-5.879448455747809,-0.344925246135192
operate state,0,1,-5.879448455747809,-0.344925246135192
operate number,0,1,-5.879448455747809,-0.344925246135192
operate locations,0,1,-5.879448455747809,-0.344925246135192
operate impact,0,1,-5.879448455747809,-0.344925246135192
operate consistently,0,1,-5.879448455747809,-0.344925246135192
opening presentation,0,1,-5.879448455747809,-0.344925246135192
opened significant,0,1,-5.879448455747809,-0.344925246135192
opened,0,1,-5.879448455747809,-0.344925246135192
open opinions,0,1,-5.879448455747809,-0.344925246135192
open new,0,1,-5.879448455747809,-0.344925246135192
op years,0,1,-5.879448455747809,-0.344925246135192
op city,0,1,-5.879448455747809,-0.344925246135192
online massive,0,1,-5.879448455747809,-0.344925246135192
ongoing training,0,1,-5.879448455747809,-0.344925246135192
ongoing discussions,0,1,-5.879448455747809,-0.344925246135192
ongoing completed,0,1,-5.879448455747809,-0.344925246135192
ones thanks,0,1,-5.879448455747809,-0.344925246135192
operation kennel,0,1,-5.879448455747809,-0.344925246135192
operation kinds,0,1,-5.879448455747809,-0.344925246135192
operation sangamon,0,1,-5.879448455747809,-0.344925246135192
opinions shared,0,1,-5.879448455747809,-0.344925246135192
opportunity deserve,0,1,-5.879448455747809,-0.344925246135192
opportunity county,0,1,-5.879448455747809,-0.344925246135192
opportunity believe,0,1,-5.879448455747809,-0.344925246135192
opportunities did,0,1,-5.879448455747809,-0.344925246135192
opponents zoning,0,1,-5.879448455747809,-0.344925246135192
opponents presented,0,1,-5.879448455747809,-0.344925246135192
opponents need,0,1,-5.879448455747809,-0.344925246135192
opponents ask,0,1,-5.879448455747809,-0.344925246135192
opinions things,0,1,-5.879448455747809,-0.344925246135192
opinions political,0,1,-5.879448455747809,-0.344925246135192
operational permanent,0,1,-5.879448455747809,-0.344925246135192
opinion supreme,0,1,-5.879448455747809,-0.344925246135192
opinion draft,0,1,-5.879448455747809,-0.344925246135192
opinion design,0,1,-5.879448455747809,-0.344925246135192
opiates america,0,1,-5.879448455747809,-0.344925246135192
opiates,0,1,-5.879448455747809,-0.344925246135192
opiate lawsuit,0,1,-5.879448455747809,-0.344925246135192
opiate,0,1,-5.879448455747809,-0.344925246135192
operator union,0,1,-5.879448455747809,-0.344925246135192
operator signed,0,1,-5.879448455747809,-0.344925246135192
ones temporary,0,1,-5.879448455747809,-0.344925246135192
ones producing,0,1,-5.879448455747809,-0.344925246135192
obviously serve,0,1,-5.879448455747809,-0.344925246135192
ones just,0,1,-5.879448455747809,-0.344925246135192
offshoots,0,1,-5.879448455747809,-0.344925246135192
officials took,0,1,-5.879448455747809,-0.344925246135192
officials knew,0,1,-5.879448455747809,-0.344925246135192
officers rural,0,1,-5.879448455747809,-0.344925246135192
officers,0,1,-5.879448455747809,-0.344925246135192
office state,0,1,-5.879448455747809,-0.344925246135192
office quicksilver,0,1,-5.879448455747809,-0.344925246135192
office motorola,0,1,-5.879448455747809,-0.344925246135192
office juvenile,0,1,-5.879448455747809,-0.344925246135192
office illinois,0,1,-5.879448455747809,-0.344925246135192
office emergency,0,1,-5.879448455747809,-0.344925246135192
office blocks,0,1,-5.879448455747809,-0.344925246135192
office accent,0,1,-5.879448455747809,-0.344925246135192
offering variable,0,1,-5.879448455747809,-0.344925246135192
offering non,0,1,-5.879448455747809,-0.344925246135192
offer equipment,0,1,-5.879448455747809,-0.344925246135192
octopussy start,0,1,-5.879448455747809,-0.344925246135192
octopussy,0,1,-5.879448455747809,-0.344925246135192
october understand,0,1,-5.879448455747809,-0.344925246135192
occur little,0,1,-5.879448455747809,-0.344925246135192
occupied residences,0,1,-5.879448455747809,-0.344925246135192
offshoots asbestos,0,1,-5.879448455747809,-0.344925246135192
oftentimes,0,1,-5.879448455747809,-0.344925246135192
oftentimes transfer,0,1,-5.879448455747809,-0.344925246135192
old outdated,0,1,-5.879448455747809,-0.344925246135192
ones helping,0,1,-5.879448455747809,-0.344925246135192
ones big,0,1,-5.879448455747809,-0.344925246135192
older continuously,0,1,-5.879448455747809,-0.344925246135192
older,0,1,-5.879448455747809,-0.344925246135192
old vote,0,1,-5.879448455747809,-0.344925246135192
old smart,0,1,-5.879448455747809,-0.344925246135192
old saying,0,1,-5.879448455747809,-0.344925246135192
old quite,0,1,-5.879448455747809,-0.344925246135192
old property,0,1,-5.879448455747809,-0.344925246135192
old man,0,1,-5.879448455747809,-0.344925246135192
oh bigger,0,1,-5.879448455747809,-0.344925246135192
old homeowner,0,1,-5.879448455747809,-0.344925246135192
old don,0,1,-5.879448455747809,-0.344925246135192
old didn,0,1,-5.879448455747809,-0.344925246135192
oklahoma number,0,1,-5.879448455747809,-0.344925246135192
oklahoma,0,1,-5.879448455747809,-0.344925246135192
oh speak,0,1,-5.879448455747809,-0.344925246135192
oh ll,0,1,-5.879448455747809,-0.344925246135192
oh close,0,1,-5.879448455747809,-0.344925246135192
oh bring,0,1,-5.879448455747809,-0.344925246135192
opportunity expand,0,1,-5.879448455747809,-0.344925246135192
opportunity family,0,1,-5.879448455747809,-0.344925246135192
opportunity good,0,1,-5.879448455747809,-0.344925246135192
opportunity like,0,1,-5.879448455747809,-0.344925246135192
outlined,0,1,-5.879448455747809,-0.344925246135192
outdated spiking,0,1,-5.879448455747809,-0.344925246135192
outdated,0,1,-5.879448455747809,-0.344925246135192
outcomes coordination,0,1,-5.879448455747809,-0.344925246135192
outcomes,0,1,-5.879448455747809,-0.344925246135192
outages work,0,1,-5.879448455747809,-0.344925246135192
ounce bottle,0,1,-5.879448455747809,-0.344925246135192
ounce,0,1,-5.879448455747809,-0.344925246135192
ought delayed,0,1,-5.879448455747809,-0.344925246135192
ought afraid,0,1,-5.879448455747809,-0.344925246135192
original prepared,0,1,-5.879448455747809,-0.344925246135192
organizer just,0,1,-5.879448455747809,-0.344925246135192
organizer,0,1,-5.879448455747809,-0.344925246135192
organized proponents,0,1,-5.879448455747809,-0.344925246135192
organized presentations,0,1,-5.879448455747809,-0.344925246135192
organizations rely,0,1,-5.879448455747809,-0.344925246135192
organizations like,0,1,-5.879448455747809,-0.344925246135192
organizations know,0,1,-5.879448455747809,-0.344925246135192
organisms knows,0,1,-5.879448455747809,-0.344925246135192
organisms,0,1,-5.879448455747809,-0.344925246135192
ordinances restrictions,0,1,-5.879448455747809,-0.344925246135192
outlined people,0,1,-5.879448455747809,-0.344925246135192
outside cooling,0,1,-5.879448455747809,-0.344925246135192
outside door,0,1,-5.879448455747809,-0.344925246135192
outweighs certainly,0,1,-5.879448455747809,-0.344925246135192
overlordship instead,0,1,-5.879448455747809,-0.344925246135192
overlordship,0,1,-5.879448455747809,-0.344925246135192
overdrawn selling,0,1,-5.879448455747809,-0.344925246135192
overdrawn,0,1,-5.879448455747809,-0.344925246135192
overarching regulatory,0,1,-5.879448455747809,-0.344925246135192
overarching federal,0,1,-5.879448455747809,-0.344925246135192
overall ability,0,1,-5.879448455747809,-0.344925246135192
overage closed,0,1,-5.879448455747809,-0.344925246135192
overage,0,1,-5.879448455747809,-0.344925246135192
outweighs,0,1,-5.879448455747809,-0.344925246135192
outside people,0,1,-5.879448455747809,-0.344925246135192
outvoted agree,0,1,-5.879448455747809,-0.344925246135192
outvoted,0,1,-5.879448455747809,-0.344925246135192
outsourcing countries,0,1,-5.879448455747809,-0.344925246135192
outsourcing,0,1,-5.879448455747809,-0.344925246135192
outsourced vote,0,1,-5.879448455747809,-0.344925246135192
outsourced time,0,1,-5.879448455747809,-0.344925246135192
outsource people,0,1,-5.879448455747809,-0.344925246135192
outsource knows,0,1,-5.879448455747809,-0.344925246135192
outside town,0,1,-5.879448455747809,-0.344925246135192
ordinances met,0,1,-5.879448455747809,-0.344925246135192
ordinance zoning,0,1,-5.879448455747809,-0.344925246135192
ordinance ve,0,1,-5.879448455747809,-0.344925246135192
opposite mental,0,1,-5.879448455747809,-0.344925246135192
oral,0,1,-5.879448455747809,-0.344925246135192
options involve,0,1,-5.879448455747809,-0.344925246135192
options,0,1,-5.879448455747809,-0.344925246135192
option specifically,0,1,-5.879448455747809,-0.344925246135192
opposition seeing,0,1,-5.879448455747809,-0.344925246135192
opposition important,0,1,-5.879448455747809,-0.344925246135192
opposition granting,0,1,-5.879448455747809,-0.344925246135192
opposition good,0,1,-5.879448455747809,-0.344925246135192
opposite need,0,1,-5.879448455747809,-0.344925246135192
opposite let,0,1,-5.879448455747809,-0.344925246135192
order business,0,1,-5.879448455747809,-0.344925246135192
opposed people,0,1,-5.879448455747809,-0.344925246135192
opposed moving,0,1,-5.879448455747809,-0.344925246135192
opposed ayes,0,1,-5.879448455747809,-0.344925246135192
oppose support,0,1,-5.879448455747809,-0.344925246135192
opportunity value,0,1,-5.879448455747809,-0.344925246135192
opportunity proactive,0,1,-5.879448455747809,-0.344925246135192
opportunity presents,0,1,-5.879448455747809,-0.344925246135192
opportunity pass,0,1,-5.879448455747809,-0.344925246135192
opportunity living,0,1,-5.879448455747809,-0.344925246135192
oral testimony,0,1,-5.879448455747809,-0.344925246135192
order convenience,0,1,-5.879448455747809,-0.344925246135192
ordinance states,0,1,-5.879448455747809,-0.344925246135192
ordinance does,0,1,-5.879448455747809,-0.344925246135192
ordinance snuck,0,1,-5.879448455747809,-0.344925246135192
ordinance says,0,1,-5.879448455747809,-0.344925246135192
ordinance revision,0,1,-5.879448455747809,-0.344925246135192
ordinance related,0,1,-5.879448455747809,-0.344925246135192
ordinance regulates,0,1,-5.879448455747809,-0.344925246135192
ordinance provided,0,1,-5.879448455747809,-0.344925246135192
ordinance legally,0,1,-5.879448455747809,-0.344925246135192
ordinance job,0,1,-5.879448455747809,-0.344925246135192
ordinance effect,0,1,-5.879448455747809,-0.344925246135192
ordinance declares,0,1,-5.879448455747809,-0.344925246135192
order folks,0,1,-5.879448455747809,-0.344925246135192
ordinance better,0,1,-5.879448455747809,-0.344925246135192
ordinance approve,0,1,-5.879448455747809,-0.344925246135192
ordering insulation,0,1,-5.879448455747809,-0.344925246135192
ordering chillers,0,1,-5.879448455747809,-0.344925246135192
order want,0,1,-5.879448455747809,-0.344925246135192
order try,0,1,-5.879448455747809,-0.344925246135192
order project,0,1,-5.879448455747809,-0.344925246135192
order live,0,1,-5.879448455747809,-0.344925246135192
order kind,0,1,-5.879448455747809,-0.344925246135192
occupied residence,0,1,-5.879448455747809,-0.344925246135192
obviously know,0,1,-5.879448455747809,-0.344925246135192
needs answer,0,1,-5.879448455747809,-0.344925246135192
new people,0,1,-5.879448455747809,-0.344925246135192
nice think,0,1,-5.879448455747809,-0.344925246135192
nice things,0,1,-5.879448455747809,-0.344925246135192
nice thank,0,1,-5.879448455747809,-0.344925246135192
nice straight,0,1,-5.879448455747809,-0.344925246135192
nice heard,0,1,-5.879448455747809,-0.344925246135192
nice evening,0,1,-5.879448455747809,-0.344925246135192
nice council,0,1,-5.879448455747809,-0.344925246135192
nice building,0,1,-5.879448455747809,-0.344925246135192
newspapers saw,0,1,-5.879448455747809,-0.344925246135192
newspaper information,0,1,-5.879448455747809,-0.344925246135192
newspaper,0,1,-5.879448455747809,-0.344925246135192
news today,0,1,-5.879448455747809,-0.344925246135192
news talking,0,1,-5.879448455747809,-0.344925246135192
news day,0,1,-5.879448455747809,-0.344925246135192
news concerns,0,1,-5.879448455747809,-0.344925246135192
newcomer urge,0,1,-5.879448455747809,-0.344925246135192
newcomer,0,1,-5.879448455747809,-0.344925246135192
new types,0,1,-5.879448455747809,-0.344925246135192
new thing,0,1,-5.879448455747809,-0.344925246135192
new shouldn,0,1,-5.879448455747809,-0.344925246135192
new radios,0,1,-5.879448455747809,-0.344925246135192
niece brother,0,1,-5.879448455747809,-0.344925246135192
niece ways,0,1,-5.879448455747809,-0.344925246135192
nieces,0,1,-5.879448455747809,-0.344925246135192
noise baffled,0,1,-5.879448455747809,-0.344925246135192
noise exposures,0,1,-5.879448455747809,-0.344925246135192
noise equipment,0,1,-5.879448455747809,-0.344925246135192
noise diminish,0,1,-5.879448455747809,-0.344925246135192
noise days,0,1,-5.879448455747809,-0.344925246135192
noise cooling,0,1,-5.879448455747809,-0.344925246135192
noise come,0,1,-5.879448455747809,-0.344925246135192
noise carry,0,1,-5.879448455747809,-0.344925246135192
noise campus,0,1,-5.879448455747809,-0.344925246135192
noise beekeeper,0,1,-5.879448455747809,-0.344925246135192
noah suma,0,1,-5.879448455747809,-0.344925246135192
nieces nephews,0,1,-5.879448455747809,-0.344925246135192
noah,0,1,-5.879448455747809,-0.344925246135192
nitrogen dioxide,0,1,-5.879448455747809,-0.344925246135192
nitrates glycol,0,1,-5.879448455747809,-0.344925246135192
nitrates,0,1,-5.879448455747809,-0.344925246135192
night petitioner,0,1,-5.879448455747809,-0.344925246135192
night lot,0,1,-5.879448455747809,-0.344925246135192
night incessant,0,1,-5.879448455747809,-0.344925246135192
night hear,0,1,-5.879448455747809,-0.344925246135192
night going,0,1,-5.879448455747809,-0.344925246135192
new pre,0,1,-5.879448455747809,-0.344925246135192
new madrid,0,1,-5.879448455747809,-0.344925246135192
obviously guys,0,1,-5.879448455747809,-0.344925246135192
new livestock,0,1,-5.879448455747809,-0.344925246135192
neighbors hope,0,1,-5.879448455747809,-0.344925246135192
neighbors hold,0,1,-5.879448455747809,-0.344925246135192
neighbors fence,0,1,-5.879448455747809,-0.344925246135192
neighbors don,0,1,-5.879448455747809,-0.344925246135192
neighbors comply,0,1,-5.879448455747809,-0.344925246135192
neighbor protecting,0,1,-5.879448455747809,-0.344925246135192
neighbor fact,0,1,-5.879448455747809,-0.344925246135192
neighbor expected,0,1,-5.879448455747809,-0.344925246135192
neighbor earns,0,1,-5.879448455747809,-0.344925246135192
neighbor based,0,1,-5.879448455747809,-0.344925246135192
negotiated thank,0,1,-5.879448455747809,-0.344925246135192
negotiated ll,0,1,-5.879448455747809,-0.344925246135192
negotiated growth,0,1,-5.879448455747809,-0.344925246135192
negatively affects,0,1,-5.879448455747809,-0.344925246135192
negative impact,0,1,-5.879448455747809,-0.344925246135192
needs water,0,1,-5.879448455747809,-0.344925246135192
needs period,0,1,-5.879448455747809,-0.344925246135192
needs nearest,0,1,-5.879448455747809,-0.344925246135192
needs identify,0,1,-5.879448455747809,-0.344925246135192
needs idea,0,1,-5.879448455747809,-0.344925246135192
needs hammered,0,1,-5.879448455747809,-0.344925246135192
neighbors know,0,1,-5.879448455747809,-0.344925246135192
neighbors people,0,1,-5.879448455747809,-0.344925246135192
neighbors positive,0,1,-5.879448455747809,-0.344925246135192
neutralizes,0,1,-5.879448455747809,-0.344925246135192
new legislation,0,1,-5.879448455747809,-0.344925246135192
new ladder,0,1,-5.879448455747809,-0.344925246135192
new jobs,0,1,-5.879448455747809,-0.344925246135192
new information,0,1,-5.879448455747809,-0.344925246135192
new improved,0,1,-5.879448455747809,-0.344925246135192
new era,0,1,-5.879448455747809,-0.344925246135192
new design,0,1,-5.879448455747809,-0.344925246135192
new apprentices,0,1,-5.879448455747809,-0.344925246135192
neutralizes problem,0,1,-5.879448455747809,-0.344925246135192
network organizations,0,1,-5.879448455747809,-0.344925246135192
neighbors soccer,0,1,-5.879448455747809,-0.344925246135192
net coverage,0,1,-5.879448455747809,-0.344925246135192
nestle build,0,1,-5.879448455747809,-0.344925246135192
nestle,0,1,-5.879448455747809,-0.344925246135192
neshap rule,0,1,-5.879448455747809,-0.344925246135192
neshap national,0,1,-5.879448455747809,-0.344925246135192
nervous drinking,0,1,-5.879448455747809,-0.344925246135192
nervous,0,1,-5.879448455747809,-0.344925246135192
nephews sick,0,1,-5.879448455747809,-0.344925246135192
nephews neighbors,0,1,-5.879448455747809,-0.344925246135192
noise focused,0,1,-5.879448455747809,-0.344925246135192
noise generators,0,1,-5.879448455747809,-0.344925246135192
noise issue,0,1,-5.879448455747809,-0.344925246135192
noise known,0,1,-5.879448455747809,-0.344925246135192
number reason,0,1,-5.879448455747809,-0.344925246135192
number priority,0,1,-5.879448455747809,-0.344925246135192
number noise,0,1,-5.879448455747809,-0.344925246135192
number facilities,0,1,-5.879448455747809,-0.344925246135192
number enthusiastic,0,1,-5.879448455747809,-0.344925246135192
number adopted,0,1,-5.879448455747809,-0.344925246135192
number accelerating,0,1,-5.879448455747809,-0.344925246135192
nuclear using,0,1,-5.879448455747809,-0.344925246135192
nuclear reprocessing,0,1,-5.879448455747809,-0.344925246135192
nuclear coal,0,1,-5.879448455747809,-0.344925246135192
nox voc,0,1,-5.879448455747809,-0.344925246135192
nox ozone,0,1,-5.879448455747809,-0.344925246135192
november think,0,1,-5.879448455747809,-0.344925246135192
november children,0,1,-5.879448455747809,-0.344925246135192
noting existing,0,1,-5.879448455747809,-0.344925246135192
noting,0,1,-5.879448455747809,-0.344925246135192
notified chair,0,1,-5.879448455747809,-0.344925246135192
notices saying,0,1,-5.879448455747809,-0.344925246135192
notices,0,1,-5.879448455747809,-0.344925246135192
noticed illinois,0,1,-5.879448455747809,-0.344925246135192
note thank,0,1,-5.879448455747809,-0.344925246135192
number seven,0,1,-5.879448455747809,-0.344925246135192
number state,0,1,-5.879448455747809,-0.344925246135192
number text,0,1,-5.879448455747809,-0.344925246135192
objections,0,1,-5.879448455747809,-0.344925246135192
obviously don,0,1,-5.879448455747809,-0.344925246135192
obliterating acres,0,1,-5.879448455747809,-0.344925246135192
obliterating,0,1,-5.879448455747809,-0.344925246135192
obligation saying,0,1,-5.879448455747809,-0.344925246135192
obligation evaluate,0,1,-5.879448455747809,-0.344925246135192
obligation ask,0,1,-5.879448455747809,-0.344925246135192
obligated view,0,1,-5.879448455747809,-0.344925246135192
obligated consideration,0,1,-5.879448455747809,-0.344925246135192
objections proposed,0,1,-5.879448455747809,-0.344925246135192
objection ll,0,1,-5.879448455747809,-0.344925246135192
number thing,0,1,-5.879448455747809,-0.344925246135192
objection,0,1,-5.879448455747809,-0.344925246135192
oath new,0,1,-5.879448455747809,-0.344925246135192
oath make,0,1,-5.879448455747809,-0.344925246135192
nurse husband,0,1,-5.879448455747809,-0.344925246135192
numerous sources,0,1,-5.879448455747809,-0.344925246135192
numerous articles,0,1,-5.879448455747809,-0.344925246135192
numbers estimates,0,1,-5.879448455747809,-0.344925246135192
numbers emergency,0,1,-5.879448455747809,-0.344925246135192
number voted,0,1,-5.879448455747809,-0.344925246135192
note ongoing,0,1,-5.879448455747809,-0.344925246135192
note items,0,1,-5.879448455747809,-0.344925246135192
note guys,0,1,-5.879448455747809,-0.344925246135192
noise second,0,1,-5.879448455747809,-0.344925246135192
noises,0,1,-5.879448455747809,-0.344925246135192
noise typically,0,1,-5.879448455747809,-0.344925246135192
noise think,0,1,-5.879448455747809,-0.344925246135192
noise terrible,0,1,-5.879448455747809,-0.344925246135192
noise talked,0,1,-5.879448455747809,-0.344925246135192
noise sure,0,1,-5.879448455747809,-0.344925246135192
noise study,0,1,-5.879448455747809,-0.344925246135192
noise standards,0,1,-5.879448455747809,-0.344925246135192
noise seen,0,1,-5.879448455747809,-0.344925246135192
noise samples,0,1,-5.879448455747809,-0.344925246135192
non regulatory,0,1,-5.879448455747809,-0.344925246135192
noise requirements,0,1,-5.879448455747809,-0.344925246135192
noise recordings,0,1,-5.879448455747809,-0.344925246135192
noise project,0,1,-5.879448455747809,-0.344925246135192
noise problems,0,1,-5.879448455747809,-0.344925246135192
noise polluted,0,1,-5.879448455747809,-0.344925246135192
noise modeling,0,1,-5.879448455747809,-0.344925246135192
noise mechanic,0,1,-5.879448455747809,-0.344925246135192
noise mean,0,1,-5.879448455747809,-0.344925246135192
noise limits,0,1,-5.879448455747809,-0.344925246135192
noises increase,0,1,-5.879448455747809,-0.344925246135192
non repetitive,0,1,-5.879448455747809,-0.344925246135192
note correspondence,0,1,-5.879448455747809,-0.344925246135192
north big,0,1,-5.879448455747809,-0.344925246135192
northern setbacks,0,1,-5.879448455747809,-0.344925246135192
northern macoupin,0,1,-5.879448455747809,-0.344925246135192
northern lights,0,1,-5.879448455747809,-0.344925246135192
north springfield,0,1,-5.879448455747809,-0.344925246135192
north nearest,0,1,-5.879448455747809,-0.344925246135192
north middle,0,1,-5.879448455747809,-0.344925246135192
north mccoupin,0,1,-5.879448455747809,-0.344925246135192
north jamesville,0,1,-5.879448455747809,-0.344925246135192
north dakota,0,1,-5.879448455747809,-0.344925246135192
north beloit,0,1,-5.879448455747809,-0.344925246135192
nonexistent,0,1,-5.879448455747809,-0.344925246135192
norman county,0,1,-5.879448455747809,-0.344925246135192
norman,0,1,-5.879448455747809,-0.344925246135192
normal maintenance,0,1,-5.879448455747809,-0.344925246135192
normal conditions,0,1,-5.879448455747809,-0.344925246135192
nonprofits feed,0,1,-5.879448455747809,-0.344925246135192
nonprofits,0,1,-5.879448455747809,-0.344925246135192
nonprofit years,0,1,-5.879448455747809,-0.344925246135192
nonprofit educational,0,1,-5.879448455747809,-0.344925246135192
nonexistent don,0,1,-5.879448455747809,-0.344925246135192
public project,0,1,-5.879448455747809,-0.344925246135192
perfect site,0,1,-5.879448455747809,-0.344925246135192
zoning threat,0,1,-5.879448455747809,-0.344925246135192
safe families,0,1,-5.879448455747809,-0.344925246135192
safety support,0,1,-5.879448455747809,-0.344925246135192
safety reward,0,1,-5.879448455747809,-0.344925246135192
safety public,0,1,-5.879448455747809,-0.344925246135192
safety morals,0,1,-5.879448455747809,-0.344925246135192
safety health,0,1,-5.879448455747809,-0.344925246135192
safety deserve,0,1,-5.879448455747809,-0.344925246135192
safety comes,0,1,-5.879448455747809,-0.344925246135192
safeguards place,0,1,-5.879448455747809,-0.344925246135192
safeguards,0,1,-5.879448455747809,-0.344925246135192
safe energy,0,1,-5.879448455747809,-0.344925246135192
rubber stamp,0,1,-5.879448455747809,-0.344925246135192
safe economically,0,1,-5.879448455747809,-0.344925246135192
sadly promises,0,1,-5.879448455747809,-0.344925246135192
sadly,0,1,-5.879448455747809,-0.344925246135192
sad lonely,0,1,-5.879448455747809,-0.344925246135192
sad going,0,1,-5.879448455747809,-0.344925246135192
sacrifice privacy,0,1,-5.879448455747809,-0.344925246135192
sacrifice lot,0,1,-5.879448455747809,-0.344925246135192
sacrifice health,0,1,-5.879448455747809,-0.344925246135192
ruth taylor,0,1,-5.879448455747809,-0.344925246135192
safety sure,0,1,-5.879448455747809,-0.344925246135192
sagamon,0,1,-5.879448455747809,-0.344925246135192
sagamon county,0,1,-5.879448455747809,-0.344925246135192
said ahead,0,1,-5.879448455747809,-0.344925246135192
said really,0,1,-5.879448455747809,-0.344925246135192
said probably,0,1,-5.879448455747809,-0.344925246135192
said permitting,0,1,-5.879448455747809,-0.344925246135192
said ordering,0,1,-5.879448455747809,-0.344925246135192
said meetings,0,1,-5.879448455747809,-0.344925246135192
said looking,0,1,-5.879448455747809,-0.344925246135192
said live,0,1,-5.879448455747809,-0.344925246135192
said legal,0,1,-5.879448455747809,-0.344925246135192
said land,0,1,-5.879448455747809,-0.344925246135192
said industry,0,1,-5.879448455747809,-0.344925246135192
said ifs,0,1,-5.879448455747809,-0.344925246135192
said happens,0,1,-5.879448455747809,-0.344925246135192
said happening,0,1,-5.879448455747809,-0.344925246135192
said great,0,1,-5.879448455747809,-0.344925246135192
said commitments,0,1,-5.879448455747809,-0.344925246135192
said commitment,0,1,-5.879448455747809,-0.344925246135192
said chances,0,1,-5.879448455747809,-0.344925246135192
said build,0,1,-5.879448455747809,-0.344925246135192
said bring,0,1,-5.879448455747809,-0.344925246135192
ruth,0,1,-5.879448455747809,-0.344925246135192
rush huge,0,1,-5.879448455747809,-0.344925246135192
rural water,0,1,-5.879448455747809,-0.344925246135192
run away,0,1,-5.879448455747809,-0.344925246135192
ruling,0,1,-5.879448455747809,-0.344925246135192
rules ve,0,1,-5.879448455747809,-0.344925246135192
rules regulations,0,1,-5.879448455747809,-0.344925246135192
