segment,label,speaker,start,end
[ 00:00:00.098 -->  00:00:02.055],C,SPEAKER_12,0.09846875000000001,2.0559687500000003
[ 00:00:00.284 -->  00:00:00.554],AN,SPEAKER_33,0.28409375000000003,0.55409375
[ 00:00:03.169 -->  00:00:07.827],C,SPEAKER_12,3.1697187500000004,7.82721875
[ 00:00:09.750 -->  00:00:10.054],X,SPEAKER_16,9.750968750000002,10.054718750000003
[ 00:00:15.319 -->  00:00:16.365],AU,SPEAKER_41,15.31971875,16.36596875
[ 00:00:16.922 -->  00:00:17.361],AU,SPEAKER_41,16.922843750000002,17.36159375
[ 00:00:17.699 -->  00:00:20.517],AU,SPEAKER_41,17.69909375,20.51721875
[ 00:00:21.040 -->  00:00:23.301],AU,SPEAKER_41,21.04034375,23.301593750000002
[ 00:00:23.993 -->  00:00:28.684],AU,SPEAKER_41,23.99346875,28.684718750000002
[ 00:00:29.967 -->  00:00:36.919],AU,SPEAKER_41,29.96721875,36.91971875
[ 00:00:37.965 -->  00:00:40.142],AU,SPEAKER_41,37.96596875,40.142843750000004
[ 00:00:40.530 -->  00:00:41.340],AU,SPEAKER_41,40.53096875,41.34096875
[ 00:00:41.340 -->  00:00:41.357],X,SPEAKER_16,41.34096875,41.35784375
[ 00:00:41.357 -->  00:00:41.459],AU,SPEAKER_41,41.35784375,41.45909375
[ 00:00:42.589 -->  00:00:42.792],X,SPEAKER_16,42.58971875,42.79221875
[ 00:00:42.792 -->  00:00:43.163],Y,SPEAKER_17,42.79221875,43.16346875
[ 00:00:43.163 -->  00:00:46.859],X,SPEAKER_16,43.16346875,46.85909375
[ 00:00:43.686 -->  00:00:55.296],Y,SPEAKER_17,43.68659375,55.29659375000001
[ 00:00:46.926 -->  00:00:47.972],X,SPEAKER_16,46.92659375,47.97284375
[ 00:00:47.972 -->  00:00:47.989],F,SPEAKER_43,47.97284375,47.98971875
[ 00:00:47.989 -->  00:00:48.040],X,SPEAKER_16,47.98971875,48.040343750000005
[ 00:00:48.040 -->  00:00:48.141],F,SPEAKER_43,48.040343750000005,48.141593750000006
[ 00:00:48.141 -->  00:00:48.968],X,SPEAKER_16,48.141593750000006,48.96846875
[ 00:00:48.968 -->  00:00:49.035],F,SPEAKER_43,48.96846875,49.03596875
[ 00:00:49.035 -->  00:00:49.964],X,SPEAKER_16,49.03596875,49.96409375
[ 00:00:49.964 -->  00:00:50.031],F,SPEAKER_43,49.96409375,50.031593750000006
[ 00:00:50.031 -->  00:00:51.972],X,SPEAKER_16,50.031593750000006,51.97221875
[ 00:00:51.972 -->  00:00:52.967],F,SPEAKER_43,51.97221875,52.96784375
[ 00:00:52.967 -->  00:00:53.085],P,SPEAKER_07,52.96784375,53.085968750000006
[ 00:01:00.426 -->  00:01:12.120],C,SPEAKER_12,60.42659375,72.12096875
[ 00:01:12.677 -->  00:01:16.019],C,SPEAKER_12,72.67784375000001,76.01909375000001
[ 00:01:16.677 -->  00:01:18.398],AG,SPEAKER_26,76.67721875000001,78.39846875
[ 00:01:20.305 -->  00:01:20.727],AG,SPEAKER_26,80.30534375,80.72721875
[ 00:01:21.857 -->  00:01:22.414],C,SPEAKER_12,81.85784375,82.41471875
[ 00:01:24.068 -->  00:01:24.608],AG,SPEAKER_26,84.06846875000001,84.60846875
[ 00:01:24.844 -->  00:01:25.199],AG,SPEAKER_26,84.84471875,85.19909375
[ 00:01:25.485 -->  00:01:26.177],AG,SPEAKER_26,85.48596875000001,86.17784375000001
[ 00:01:29.097 -->  00:01:33.265],AG,SPEAKER_26,89.09721875000001,93.26534375
[ 00:01:31.054 -->  00:01:31.375],Y,SPEAKER_17,91.05471875,91.37534375
[ 00:01:32.269 -->  00:01:32.286],Y,SPEAKER_17,92.26971875000001,92.28659375000001
[ 00:01:32.286 -->  00:01:32.303],R,SPEAKER_09,92.28659375000001,92.30346875000001
[ 00:01:32.303 -->  00:01:32.708],Y,SPEAKER_17,92.30346875000001,92.70846875000001
[ 00:01:35.054 -->  00:01:38.462],AG,SPEAKER_26,95.05409375,98.46284375
[ 00:01:35.324 -->  00:01:35.459],R,SPEAKER_09,95.32409375,95.45909375000001
[ 00:01:38.648 -->  00:01:38.682],AG,SPEAKER_26,98.64846875,98.68221875
[ 00:01:38.783 -->  00:01:38.834],AG,SPEAKER_26,98.78346875000001,98.83409375000001
[ 00:01:38.901 -->  00:01:39.002],AG,SPEAKER_26,98.90159375,99.00284375000001
[ 00:01:39.222 -->  00:01:42.479],AG,SPEAKER_26,99.22221875000001,102.47909375
[ 00:01:42.968 -->  00:01:43.980],AG,SPEAKER_26,102.96846875,103.98096875
[ 00:01:45.094 -->  00:01:45.550],AG,SPEAKER_26,105.09471875000001,105.55034375000001
[ 00:01:45.668 -->  00:01:46.039],Y,SPEAKER_17,105.66846875,106.03971875
[ 00:01:46.647 -->  00:01:48.486],AG,SPEAKER_26,106.64721875000001,108.48659375000001
[ 00:01:48.992 -->  00:01:49.330],Y,SPEAKER_17,108.99284375,109.33034375000001
[ 00:01:50.258 -->  00:01:52.350],AG,SPEAKER_26,110.25846875,112.35096875
[ 00:01:50.882 -->  00:01:51.338],Y,SPEAKER_17,110.88284375,111.33846875
[ 00:01:53.734 -->  00:01:54.274],AG,SPEAKER_26,113.73471875000001,114.27471875
[ 00:01:55.472 -->  00:01:56.147],AG,SPEAKER_26,115.47284375000001,116.14784375
[ 00:01:56.316 -->  00:01:56.755],Y,SPEAKER_17,116.31659375000001,116.75534375000001
[ 00:01:56.384 -->  00:01:56.400],AG,SPEAKER_26,116.38409375,116.40096875
[ 00:01:56.434 -->  00:01:56.637],AG,SPEAKER_26,116.43471875,116.63721875
[ 00:01:56.974 -->  00:01:57.514],AG,SPEAKER_26,116.97471875000001,117.51471875000001
[ 00:01:57.632 -->  00:01:58.122],Y,SPEAKER_17,117.63284375,118.12221875
[ 00:01:58.982 -->  00:02:03.420],AG,SPEAKER_26,118.98284375,123.42096875000001
[ 00:01:59.759 -->  00:02:02.779],Y,SPEAKER_17,119.75909375,122.77971875
[ 00:02:04.922 -->  00:02:06.964],AG,SPEAKER_26,124.92284375000001,126.96471875
[ 00:02:07.892 -->  00:02:12.128],AG,SPEAKER_26,127.89284375000001,132.12846875
[ 00:02:09.360 -->  00:02:10.019],P,SPEAKER_07,129.36096875,130.01909375
[ 00:02:12.347 -->  00:02:12.432],AG,SPEAKER_26,132.34784375,132.43221875
[ 00:02:12.432 -->  00:02:12.887],P,SPEAKER_07,132.43221875,132.88784375
[ 00:02:13.107 -->  00:02:15.503],AG,SPEAKER_26,133.10721875000002,135.50346875
[ 00:02:15.992 -->  00:02:18.777],C,SPEAKER_12,135.99284375000002,138.77721875
[ 00:02:18.861 -->  00:02:30.218],C,SPEAKER_12,138.86159375,150.21846875
[ 00:02:32.192 -->  00:02:33.205],C,SPEAKER_12,152.19284375,153.20534375
[ 00:02:36.985 -->  00:02:38.250],C,SPEAKER_12,156.98534375,158.25096875
[ 00:02:41.642 -->  00:02:52.999],Z,SPEAKER_18,161.64284375,172.99971875
[ 00:02:53.151 -->  00:02:53.995],C,SPEAKER_12,173.15159375000002,173.99534375000002
[ 00:02:55.210 -->  00:02:56.999],C,SPEAKER_12,175.21034375000002,176.99909375000001
[ 00:02:56.999 -->  00:02:57.539],Z,SPEAKER_18,176.99909375000001,177.53909375
[ 00:02:57.539 -->  00:03:04.305],C,SPEAKER_12,177.53909375,184.30596875
[ 00:03:07.410 -->  00:03:14.802],AK,SPEAKER_30,187.41096875000002,194.80221875
[ 00:03:14.886 -->  00:03:15.561],C,SPEAKER_12,194.88659375,195.56159375000001
[ 00:03:17.012 -->  00:03:18.177],C,SPEAKER_12,197.01284375,198.17721875
[ 00:03:18.480 -->  00:03:21.349],C,SPEAKER_12,198.48096875000002,201.34971875000002
[ 00:03:21.822 -->  00:03:24.640],C,SPEAKER_12,201.82221875000002,204.64034375
[ 00:03:25.585 -->  00:03:26.277],C,SPEAKER_12,205.58534375000002,206.27721875
[ 00:03:27.019 -->  00:03:29.483],C,SPEAKER_12,207.01971875,209.48346875000001
[ 00:03:29.989 -->  00:03:31.170],C,SPEAKER_12,209.98971875,211.17096875000001
[ 00:04:00.752 -->  00:04:01.900],AF,SPEAKER_25,240.75284375,241.90034375000002
[ 00:04:01.934 -->  00:04:02.035],AF,SPEAKER_25,241.93409375000002,242.03534375
[ 00:04:02.355 -->  00:04:02.963],AF,SPEAKER_25,242.35596875000002,242.96346875
[ 00:04:02.963 -->  00:04:03.030],P,SPEAKER_07,242.96346875,243.03096875000003
[ 00:04:03.030 -->  00:04:03.047],AF,SPEAKER_25,243.03096875000003,243.04784375000003
[ 00:04:03.047 -->  00:04:03.722],P,SPEAKER_07,243.04784375000003,243.72284375
[ 00:04:05.579 -->  00:04:08.869],AF,SPEAKER_25,245.57909375000003,248.86971875
[ 00:04:09.291 -->  00:04:09.561],AF,SPEAKER_25,249.29159375,249.56159375000001
[ 00:04:09.882 -->  00:04:10.388],AF,SPEAKER_25,249.88221875000002,250.38846875000002
[ 00:04:10.810 -->  00:04:14.910],AF,SPEAKER_25,250.81034375000002,254.91096875000002
[ 00:04:15.434 -->  00:04:16.176],AF,SPEAKER_25,255.43409375000002,256.17659375
[ 00:04:16.682 -->  00:04:23.230],AF,SPEAKER_25,256.68284375,263.23034375000003
[ 00:04:23.955 -->  00:04:26.284],AF,SPEAKER_25,263.95596875,266.28471875
[ 00:04:26.402 -->  00:04:27.516],AF,SPEAKER_25,266.40284375000005,267.51659375
[ 00:04:28.680 -->  00:04:29.052],AF,SPEAKER_25,268.68096875000003,269.05221875
[ 00:04:29.457 -->  00:04:31.296],AF,SPEAKER_25,269.45721875000004,271.29659375
[ 00:04:31.870 -->  00:04:32.444],AF,SPEAKER_25,271.87034375,272.44409375000004
[ 00:04:33.203 -->  00:04:37.641],AF,SPEAKER_25,273.20346875,277.64159375
[ 00:04:38.029 -->  00:04:40.712],AF,SPEAKER_25,278.02971875000003,280.71284375
[ 00:04:41.320 -->  00:04:43.412],AF,SPEAKER_25,281.32034375,283.41284375000004
[ 00:04:43.885 -->  00:04:47.479],AF,SPEAKER_25,283.88534375,287.47971875
[ 00:04:48.002 -->  00:04:48.019],AF,SPEAKER_25,288.00284375,288.01971875000004
[ 00:04:48.019 -->  00:04:48.036],AE,SPEAKER_24,288.01971875000004,288.03659375
[ 00:04:48.036 -->  00:04:48.053],AF,SPEAKER_25,288.03659375,288.05346875000004
[ 00:04:48.053 -->  00:04:48.087],AE,SPEAKER_24,288.05346875000004,288.08721875000003
[ 00:04:48.087 -->  00:04:53.520],AF,SPEAKER_25,288.08721875000003,293.52096875
[ 00:04:48.137 -->  00:04:48.407],AE,SPEAKER_24,288.13784375,288.40784375000004
[ 00:04:48.407 -->  00:04:48.964],AC,SPEAKER_21,288.40784375000004,288.96471875000003
[ 00:04:53.925 -->  00:04:55.596],AF,SPEAKER_25,293.92596875000004,295.59659375
[ 00:04:55.917 -->  00:04:58.043],AF,SPEAKER_25,295.91721875,298.04346875000005
[ 00:04:58.718 -->  00:04:59.545],AF,SPEAKER_25,298.71846875,299.54534375000003
[ 00:05:00.625 -->  00:05:04.894],AF,SPEAKER_25,300.62534375,304.89471875000004
[ 00:05:05.333 -->  00:05:08.235],AF,SPEAKER_25,305.33346875,308.23596875000004
[ 00:05:08.860 -->  00:05:12.117],AF,SPEAKER_25,308.86034375,312.11721875
[ 00:05:12.302 -->  00:05:14.175],AF,SPEAKER_25,312.30284375,314.17596875000004
[ 00:05:15.137 -->  00:05:16.757],AF,SPEAKER_25,315.13784375,316.75784375
[ 00:05:17.129 -->  00:05:17.753],AF,SPEAKER_25,317.12909375000004,317.75346875
[ 00:05:18.259 -->  00:05:21.955],AF,SPEAKER_25,318.25971875000005,321.95534375
[ 00:05:22.478 -->  00:05:24.959],AF,SPEAKER_25,322.47846875000005,324.95909375
[ 00:05:25.094 -->  00:05:26.174],AF,SPEAKER_25,325.09409375,326.17409375
[ 00:05:27.034 -->  00:05:31.017],AF,SPEAKER_25,327.03471875,331.01721875000004
[ 00:05:31.320 -->  00:05:32.114],AF,SPEAKER_25,331.32096875,332.11409375
[ 00:05:32.839 -->  00:05:35.472],AF,SPEAKER_25,332.83971875000003,335.47221875
[ 00:05:36.147 -->  00:05:41.918],AF,SPEAKER_25,336.14721875000004,341.91846875000005
[ 00:05:42.627 -->  00:05:43.470],AF,SPEAKER_25,342.62721875,343.47096875
[ 00:05:43.707 -->  00:05:45.647],AF,SPEAKER_25,343.70721875000004,345.64784375000005
[ 00:05:45.765 -->  00:05:46.980],AF,SPEAKER_25,345.76596875,346.98096875000005
[ 00:05:47.284 -->  00:05:49.562],AF,SPEAKER_25,347.28471875,349.56284375
[ 00:05:50.153 -->  00:05:52.347],AF,SPEAKER_25,350.15346875,352.34721875
[ 00:05:53.359 -->  00:05:58.624],AF,SPEAKER_25,353.35971875,358.62471875
[ 00:05:59.350 -->  00:06:01.645],AF,SPEAKER_25,359.35034375000004,361.64534375
[ 00:06:01.932 -->  00:06:03.653],AF,SPEAKER_25,361.93221875,363.65346875
[ 00:06:04.024 -->  00:06:06.032],AF,SPEAKER_25,364.02471875000003,366.03284375000004
[ 00:06:06.893 -->  00:06:12.074],AF,SPEAKER_25,366.89346875,372.07409375000003
[ 00:06:12.462 -->  00:06:15.870],AF,SPEAKER_25,372.46221875000003,375.87096875000003
[ 00:06:16.596 -->  00:06:17.592],AF,SPEAKER_25,376.59659375,377.59221875000003
[ 00:06:17.845 -->  00:06:20.207],AF,SPEAKER_25,377.84534375000004,380.20784375000005
[ 00:06:20.781 -->  00:06:22.300],AF,SPEAKER_25,380.78159375,382.30034375
[ 00:06:22.840 -->  00:06:25.050],AF,SPEAKER_25,382.84034375000005,385.05096875000004
[ 00:06:25.725 -->  00:06:30.450],AF,SPEAKER_25,385.72596875000005,390.45096875
[ 00:06:31.041 -->  00:06:34.382],AF,SPEAKER_25,391.04159375,394.38284375
[ 00:06:34.855 -->  00:06:37.605],AF,SPEAKER_25,394.85534375000003,397.60596875000005
[ 00:06:38.010 -->  00:06:39.141],AF,SPEAKER_25,398.01096875,399.14159375
[ 00:06:40.204 -->  00:06:40.727],AF,SPEAKER_25,400.20471875000004,400.72784375000003
[ 00:06:40.913 -->  00:06:46.735],AF,SPEAKER_25,400.91346875000005,406.73534375
[ 00:06:47.562 -->  00:06:52.017],AF,SPEAKER_25,407.56221875,412.01721875000004
[ 00:06:52.118 -->  00:06:54.835],AF,SPEAKER_25,412.11846875000003,414.83534375000005
[ 00:06:55.324 -->  00:06:57.197],AF,SPEAKER_25,415.32471875000005,417.19784375
[ 00:06:57.619 -->  00:06:59.475],AF,SPEAKER_25,417.61971875,419.47596875000005
[ 00:07:00.218 -->  00:07:03.644],AF,SPEAKER_25,420.21846875,423.64409375
[ 00:07:04.319 -->  00:07:06.428],AF,SPEAKER_25,424.31909375000004,426.42846875000004
[ 00:07:06.816 -->  00:07:12.368],AF,SPEAKER_25,426.81659375000004,432.36846875000003
[ 00:07:12.857 -->  00:07:13.229],AF,SPEAKER_25,432.85784375000003,433.22909375
[ 00:07:14.039 -->  00:07:17.970],AF,SPEAKER_25,434.03909375,437.97096875000005
[ 00:07:18.426 -->  00:07:22.695],AF,SPEAKER_25,438.42659375000005,442.69596875
[ 00:07:23.084 -->  00:07:25.092],AF,SPEAKER_25,443.08409375,445.09221875000003
[ 00:07:25.564 -->  00:07:29.091],AF,SPEAKER_25,445.56471875000005,449.09159375
[ 00:07:29.597 -->  00:07:31.386],AF,SPEAKER_25,449.59784375000004,451.38659375000003
[ 00:07:32.010 -->  00:07:33.360],AF,SPEAKER_25,452.01096875,453.36096875000004
[ 00:07:33.630 -->  00:07:37.259],AF,SPEAKER_25,453.63096875,457.25909375000003
[ 00:07:37.697 -->  00:07:39.992],AF,SPEAKER_25,457.69784375,459.99284375
[ 00:07:40.347 -->  00:07:40.870],AF,SPEAKER_25,460.34721875,460.87034375
[ 00:07:41.072 -->  00:07:43.452],AF,SPEAKER_25,461.07284375,463.45221875000004
[ 00:07:43.722 -->  00:07:44.599],AF,SPEAKER_25,463.72221875,464.59971875
[ 00:07:44.970 -->  00:07:47.974],AF,SPEAKER_25,464.97096875000005,467.97471875
[ 00:07:48.312 -->  00:07:50.539],AF,SPEAKER_25,468.31221875000006,470.53971875
[ 00:07:50.775 -->  00:07:52.902],AF,SPEAKER_25,470.77596875,472.90221875000003
[ 00:07:53.121 -->  00:07:54.319],AF,SPEAKER_25,473.12159375000005,474.31971875000005
[ 00:07:54.674 -->  00:07:55.484],AF,SPEAKER_25,474.67409375000005,475.48409375000006
[ 00:07:56.057 -->  00:07:59.550],AF,SPEAKER_25,476.05784375,479.55096875000004
[ 00:07:59.736 -->  00:08:01.879],AF,SPEAKER_25,479.73659375000005,481.87971875000005
[ 00:08:02.267 -->  00:08:03.685],AF,SPEAKER_25,482.26784375000005,483.68534375
[ 00:08:04.242 -->  00:08:06.739],AF,SPEAKER_25,484.24221875,486.73971875
[ 00:08:07.380 -->  00:08:09.608],AF,SPEAKER_25,487.38096875,489.60846875000004
[ 00:08:10.131 -->  00:08:10.992],AF,SPEAKER_25,490.13159375000004,490.99221875
[ 00:08:11.717 -->  00:08:14.620],AF,SPEAKER_25,491.71784375000004,494.62034375
[ 00:08:15.008 -->  00:08:15.514],AF,SPEAKER_25,495.00846875,495.51471875000004
[ 00:08:16.172 -->  00:08:17.742],AF,SPEAKER_25,496.17284375,497.74221875
[ 00:08:18.518 -->  00:08:22.905],AF,SPEAKER_25,498.51846875,502.90596875000006
[ 00:08:23.226 -->  00:08:24.542],AF,SPEAKER_25,503.22659375,504.54284375000003
[ 00:08:24.998 -->  00:08:26.348],AF,SPEAKER_25,504.99846875000003,506.34846875000005
[ 00:08:26.382 -->  00:08:29.892],AF,SPEAKER_25,506.38221875000005,509.89221875000004
[ 00:08:30.179 -->  00:08:31.512],AF,SPEAKER_25,510.17909375000005,511.51221875000005
[ 00:08:31.815 -->  00:08:34.313],AF,SPEAKER_25,511.81596875,514.3134687500001
[ 00:08:34.499 -->  00:08:35.528],AF,SPEAKER_25,514.4990937499999,515.52846875
[ 00:08:35.967 -->  00:08:42.075],AF,SPEAKER_25,515.96721875,522.0759687500001
[ 00:08:42.396 -->  00:08:44.320],AF,SPEAKER_25,522.39659375,524.3203437500001
[ 00:08:44.522 -->  00:08:45.788],AF,SPEAKER_25,524.52284375,525.78846875
[ 00:08:46.328 -->  00:08:46.767],AF,SPEAKER_25,526.32846875,526.76721875
[ 00:08:47.897 -->  00:08:53.685],AF,SPEAKER_25,527.89784375,533.68596875
[ 00:08:58.478 -->  00:09:00.773],AF,SPEAKER_25,538.47846875,540.7734687500001
[ 00:09:01.414 -->  00:09:06.510],AF,SPEAKER_25,541.41471875,546.5109687500001
[ 00:09:07.185 -->  00:09:07.945],AF,SPEAKER_25,547.18596875,547.9453437500001
[ 00:09:08.586 -->  00:09:12.569],AF,SPEAKER_25,548.58659375,552.5690937500001
[ 00:09:13.058 -->  00:09:13.514],AF,SPEAKER_25,553.05846875,553.51409375
[ 00:09:14.290 -->  00:09:16.534],AF,SPEAKER_25,554.2903437500001,556.5347187500001
[ 00:09:17.209 -->  00:09:20.601],AF,SPEAKER_25,557.2097187500001,560.6015937500001
[ 00:09:21.023 -->  00:09:23.115],AF,SPEAKER_25,561.0234687500001,563.1159687500001
[ 00:09:23.672 -->  00:09:26.237],AF,SPEAKER_25,563.6728437500001,566.2378437500001
[ 00:09:26.794 -->  00:09:28.634],AF,SPEAKER_25,566.7947187500001,568.6340937500001
[ 00:09:29.072 -->  00:09:29.595],AF,SPEAKER_25,569.07284375,569.5959687500001
[ 00:09:29.764 -->  00:09:33.527],AF,SPEAKER_25,569.7647187499999,573.5278437500001
[ 00:09:34.084 -->  00:09:34.540],AF,SPEAKER_25,574.0847187500001,574.5403437500001
[ 00:09:34.860 -->  00:09:36.345],AF,SPEAKER_25,574.86096875,576.3459687500001
[ 00:09:36.700 -->  00:09:40.463],AF,SPEAKER_25,576.70034375,580.46346875
[ 00:09:41.020 -->  00:09:41.560],AF,SPEAKER_25,581.0203437499999,581.5603437500001
[ 00:09:42.083 -->  00:09:43.332],AF,SPEAKER_25,582.0834687500001,583.33221875
[ 00:09:43.889 -->  00:09:45.036],AF,SPEAKER_25,583.88909375,585.0365937500001
[ 00:09:45.188 -->  00:09:45.627],AF,SPEAKER_25,585.1884687500001,585.6272187500001
[ 00:09:46.234 -->  00:09:46.909],AF,SPEAKER_25,586.23471875,586.9097187500001
[ 00:09:47.534 -->  00:09:50.554],AF,SPEAKER_25,587.53409375,590.5547187500001
[ 00:09:51.010 -->  00:09:53.119],AF,SPEAKER_25,591.01034375,593.11971875
[ 00:09:53.592 -->  00:09:54.030],AF,SPEAKER_25,593.59221875,594.03096875
[ 00:09:54.284 -->  00:09:56.258],AF,SPEAKER_25,594.28409375,596.25846875
[ 00:09:56.325 -->  00:10:01.759],AF,SPEAKER_25,596.3259687500001,601.75971875
[ 00:10:01.911 -->  00:10:06.231],AF,SPEAKER_25,601.9115937500001,606.23159375
[ 00:10:06.552 -->  00:10:07.834],AF,SPEAKER_25,606.5522187500001,607.8347187500001
[ 00:10:08.391 -->  00:10:09.201],AF,SPEAKER_25,608.3915937500001,609.20159375
[ 00:10:10.669 -->  00:10:12.357],AF,SPEAKER_25,610.6697187500001,612.3572187500001
[ 00:10:13.504 -->  00:10:15.934],AF,SPEAKER_25,613.5047187499999,615.93471875
[ 00:10:16.525 -->  00:10:20.744],AF,SPEAKER_25,616.52534375,620.74409375
[ 00:10:21.452 -->  00:10:22.802],AF,SPEAKER_25,621.45284375,622.80284375
[ 00:10:22.971 -->  00:10:25.435],AF,SPEAKER_25,622.97159375,625.4353437500001
[ 00:10:26.042 -->  00:10:28.219],V,SPEAKER_14,626.04284375,628.2197187500001
[ 00:10:27.038 -->  00:10:27.291],T,SPEAKER_11,627.03846875,627.29159375
[ 00:10:27.291 -->  00:10:27.325],AD,SPEAKER_22,627.29159375,627.32534375
[ 00:10:28.523 -->  00:10:28.557],V,SPEAKER_14,628.5234687500001,628.55721875
[ 00:10:28.557 -->  00:10:29.029],AF,SPEAKER_25,628.55721875,629.02971875
[ 00:10:29.029 -->  00:10:30.784],V,SPEAKER_14,629.02971875,630.7847187500001
[ 00:10:32.978 -->  00:10:33.383],V,SPEAKER_14,632.97846875,633.38346875
[ 00:10:33.383 -->  00:10:33.467],AK,SPEAKER_30,633.38346875,633.4678437499999
[ 00:10:33.467 -->  00:10:33.720],V,SPEAKER_14,633.4678437499999,633.7209687500001
[ 00:10:38.699 -->  00:10:39.374],V,SPEAKER_14,638.69909375,639.3740937499999
[ 00:10:39.390 -->  00:10:42.664],V,SPEAKER_14,639.39096875,642.66471875
[ 00:10:42.934 -->  00:10:43.474],V,SPEAKER_14,642.93471875,643.47471875
[ 00:10:43.542 -->  00:10:46.630],V,SPEAKER_14,643.5422187500001,646.6303437500001
[ 00:10:46.900 -->  00:10:50.376],V,SPEAKER_14,646.90034375,650.37659375
[ 00:10:50.646 -->  00:10:52.131],V,SPEAKER_14,650.64659375,652.1315937500001
[ 00:10:52.536 -->  00:10:53.127],V,SPEAKER_14,652.5365937500001,653.1272187500001
[ 00:10:53.262 -->  00:10:57.194],V,SPEAKER_14,653.2622187500001,657.1940937500001
[ 00:10:57.852 -->  00:11:06.509],V,SPEAKER_14,657.85221875,666.5090937500001
[ 00:11:06.880 -->  00:11:10.052],V,SPEAKER_14,666.8803437500001,670.05284375
[ 00:11:11.858 -->  00:11:17.444],V,SPEAKER_14,671.8584687500002,677.4440937500001
[ 00:11:17.967 -->  00:11:21.662],V,SPEAKER_14,677.96721875,681.6628437500001
[ 00:11:22.169 -->  00:11:23.654],V,SPEAKER_14,682.16909375,683.6540937500001
[ 00:11:24.447 -->  00:11:27.855],V,SPEAKER_14,684.44721875,687.8559687500001
[ 00:11:27.974 -->  00:11:30.589],V,SPEAKER_14,687.9740937500001,690.58971875
[ 00:11:31.568 -->  00:11:32.108],V,SPEAKER_14,691.56846875,692.1084687500002
[ 00:11:35.112 -->  00:11:37.238],V,SPEAKER_14,695.11221875,697.23846875
[ 00:11:37.575 -->  00:11:40.697],V,SPEAKER_14,697.5759687500001,700.69784375
[ 00:11:41.963 -->  00:11:45.304],V,SPEAKER_14,701.96346875,705.3047187500001
[ 00:11:45.675 -->  00:11:47.970],V,SPEAKER_14,705.67596875,707.9709687500001
[ 00:11:48.544 -->  00:11:53.961],V,SPEAKER_14,708.5447187500001,713.96159375
[ 00:11:55.480 -->  00:12:00.390],V,SPEAKER_14,715.48034375,720.39096875
[ 00:12:00.694 -->  00:12:02.280],V,SPEAKER_14,720.69471875,722.28096875
[ 00:12:07.799 -->  00:12:07.815],O,SPEAKER_06,727.7990937500001,727.8159687500001
[ 00:12:07.815 -->  00:12:07.832],AK,SPEAKER_30,727.8159687500001,727.8328437499999
[ 00:12:07.832 -->  00:12:08.558],O,SPEAKER_06,727.8328437499999,728.55846875
[ 00:12:08.558 -->  00:12:08.609],AK,SPEAKER_30,728.55846875,728.60909375
[ 00:12:12.895 -->  00:12:17.367],V,SPEAKER_14,732.8953437499999,737.3672187500001
[ 00:12:17.924 -->  00:12:22.328],V,SPEAKER_14,737.9240937500001,742.32846875
[ 00:12:22.665 -->  00:12:27.829],V,SPEAKER_14,742.66596875,747.82971875
[ 00:12:35.018 -->  00:12:39.490],V,SPEAKER_14,755.01846875,759.49034375
[ 00:12:39.912 -->  00:12:43.523],V,SPEAKER_14,759.91221875,763.5234687500001
[ 00:12:43.928 -->  00:12:45.852],V,SPEAKER_14,763.9284687500001,765.85221875
[ 00:12:46.223 -->  00:12:47.219],V,SPEAKER_14,766.2234687499999,767.21909375
[ 00:12:47.404 -->  00:12:49.244],V,SPEAKER_14,767.40471875,769.24409375
[ 00:12:50.054 -->  00:12:50.847],V,SPEAKER_14,770.05409375,770.8472187500001
[ 00:12:51.302 -->  00:12:54.660],V,SPEAKER_14,771.30284375,774.6609687499999
[ 00:12:55.538 -->  00:12:55.943],V,SPEAKER_14,775.53846875,775.94346875
[ 00:12:57.040 -->  00:13:00.314],V,SPEAKER_14,777.0403437500001,780.31409375
[ 00:13:00.651 -->  00:13:04.364],V,SPEAKER_14,780.6515937500001,784.3640937499999
[ 00:13:04.684 -->  00:13:06.119],V,SPEAKER_14,784.68471875,786.11909375
[ 00:13:09.915 -->  00:13:12.599],V,SPEAKER_14,789.91596875,792.5990937500001
[ 00:13:14.995 -->  00:13:16.480],V,SPEAKER_14,794.9953437500001,796.48034375
[ 00:13:19.433 -->  00:13:20.007],S,SPEAKER_10,799.43346875,800.00721875
[ 00:13:20.007 -->  00:13:20.024],V,SPEAKER_14,800.00721875,800.02409375
[ 00:13:20.766 -->  00:13:21.390],V,SPEAKER_14,800.7665937500001,801.39096875
[ 00:13:21.897 -->  00:13:24.563],V,SPEAKER_14,801.8972187500001,804.5634687500001
[ 00:13:24.749 -->  00:13:26.504],V,SPEAKER_14,804.7490937500002,806.50409375
[ 00:13:26.993 -->  00:13:28.967],V,SPEAKER_14,806.9934687500001,808.9678437500002
[ 00:13:29.625 -->  00:13:32.325],V,SPEAKER_14,809.6259687500001,812.3259687500001
[ 00:13:32.849 -->  00:13:35.819],V,SPEAKER_14,812.8490937500001,815.8190937500001
[ 00:13:36.173 -->  00:13:40.122],V,SPEAKER_14,816.17346875,820.12221875
[ 00:13:40.965 -->  00:13:41.303],V,SPEAKER_14,820.96596875,821.3034687500001
[ 00:13:41.860 -->  00:13:44.931],V,SPEAKER_14,821.8603437500001,824.93159375
[ 00:13:45.640 -->  00:13:48.222],V,SPEAKER_14,825.64034375,828.2222187500001
