hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,land_use__seed_hit_count,land_use__seed_hit_any,land_use__tfidf_similarity,electricity_infrastructure__seed_hit_count,electricity_infrastructure__seed_hit_any,electricity_infrastructure__tfidf_similarity,utilities__seed_hit_count,utilities__seed_hit_any,utilities__tfidf_similarity,economic_development__seed_hit_count,economic_development__seed_hit_any,economic_development__tfidf_similarity,water__seed_hit_count,water__seed_hit_any,water__tfidf_similarity,other_cities__seed_hit_count,other_cities__seed_hit_any,other_cities__tfidf_similarity,taxes_agreements_deals__seed_hit_count,taxes_agreements_deals__seed_hit_any,taxes_agreements_deals__tfidf_similarity,aesthetics__seed_hit_count,aesthetics__seed_hit_any,aesthetics__tfidf_similarity,sustainability__seed_hit_count,sustainability__seed_hit_any,sustainability__tfidf_similarity,safety__seed_hit_count,safety__seed_hit_any,safety__tfidf_similarity,noise__seed_hit_count,noise__seed_hit_any,noise__tfidf_similarity,traffic__seed_hit_count,traffic__seed_hit_any,traffic__tfidf_similarity,air_quality__seed_hit_count,air_quality__seed_hit_any,air_quality__tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00073,comment,00:52:32.669,Unknown speaker,developer,59,12.889000000000124,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.03431859601069912,0,False,0.0,1,True,0.0,0,False,0.0,1,True,0.03577423475029032,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00076,comment,00:52:53.965,Unknown speaker,official,18,8.38799999999992,0,False,0.006635023614929987,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00077,comment,00:53:03.254,Unknown speaker,official,84,30.184000000000196,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00078,comment,00:53:36.293,Unknown speaker,developer,72,23.06999999999971,0,False,0.01870951236235594,0,False,0.00950724572723746,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.013045658010027123,0,False,0.0,1,True,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00079,comment,00:54:00.303,Unknown speaker,official,32,7.829999999999927,0,False,0.01024730093809924,0,False,0.02384537463829186,0,False,0.011196705160405326,0,False,0.0,1,True,0.0,0,False,0.017184831718532263,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00081,comment,00:54:09.693,Unknown speaker,official,18,8.361999999999625,1,True,0.036449559672132634,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00083,comment,00:54:18.895,Unknown speaker,official,68,22.876000000000204,0,False,0.009154034222900509,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.034856541386840946,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00084,comment,00:54:42.251,Unknown speaker,developer,132,40.80799999999999,0,False,0.0,0,False,0.0,0,False,0.009238263689796697,1,True,0.013481345298068062,1,True,0.01327680743951804,0,False,0.0,0,False,0.006194967442117834,0,False,0.00770914124163056,0,False,0.0,1,True,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00085,comment,00:55:23.459,Unknown speaker,official,22,5.1030000000000655,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00086,comment,00:55:29.398,Unknown speaker,developer,89,27.284999999999854,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.012617622168552767,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
